Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-08,23217.490234375,23303.2109375,22951.1796875,23204.759765625,79400000,0,0
2020-01-09,23530.2890625,23767.08984375,23506.150390625,23739.869140625,62200000,0,0
2020-01-10,23813.279296875,23903.2890625,23761.080078125,23850.5703125,55900000,0,0
2020-01-14,23969.0390625,24059.859375,23951.66015625,24025.169921875,64200000,0,0
2020-01-15,23923.48046875,23997.390625,23875.8203125,23916.580078125,57200000,0,0
2020-01-16,23960.19921875,23975.380859375,23905.380859375,23933.130859375,55400000,0,0
2020-01-17,24103.44921875,24115.94921875,24013.75,24041.259765625,59400000,0,0
2020-01-20,24080.6796875,24108.109375,24061.669921875,24083.509765625,38300000,0,0
2020-01-21,24072.810546875,24081.75,23843.48046875,23864.560546875,44600000,0,0
2020-01-22,23835.490234375,24040.869140625,23831.099609375,24031.349609375,49000000,0,0
2020-01-23,23843.509765625,23910.009765625,23779.23046875,23795.439453125,55500000,0,0
2020-01-24,23850.119140625,23869.380859375,23755.3203125,23827.1796875,48700000,0,0
2020-01-27,23427.900390625,23463.890625,23317.3203125,23343.509765625,62400000,0,0
2020-01-28,23126.9296875,23243.359375,23115.150390625,23215.7109375,64400000,0,0
2020-01-29,23309.3203125,23392.609375,23214.279296875,23379.400390625,54900000,0,0
2020-01-30,23284.580078125,23318.5703125,22892.94921875,22977.75,69600000,0,0
2020-01-31,23148.919921875,23421.58984375,23139.98046875,23205.1796875,75400000,0,0
2020-02-03,22874.26953125,23023.73046875,22775.919921875,22971.939453125,72500000,0,0
2020-02-04,22881.130859375,23118.130859375,22854.44921875,23084.58984375,67900000,0,0
2020-02-05,23351.470703125,23414.689453125,23241.640625,23319.560546875,70300000,0,0
2020-02-06,23641.099609375,23995.369140625,23625.130859375,23873.58984375,95100000,0,0
2020-02-07,23899.009765625,23943.44921875,23759.419921875,23827.98046875,65400000,0,0
2020-02-10,23631.7890625,23788.25,23621.720703125,23685.98046875,56500000,0,0
2020-02-12,23741.2109375,23869.73046875,23693.720703125,23861.2109375,74600000,0,0
2020-02-13,23849.759765625,23908.849609375,23784.310546875,23827.73046875,64500000,0,0
2020-02-14,23714.51953125,23738.419921875,23603.48046875,23687.58984375,69100000,0,0
2020-02-17,23489.779296875,23561.98046875,23335.990234375,23523.240234375,54000000,0,0
2020-02-18,23398.5703125,23402.009765625,23133.599609375,23193.80078125,59500000,0,0
2020-02-19,23329.330078125,23468.560546875,23234.9609375,23400.69921875,61600000,0,0
2020-02-20,23666.580078125,23806.560546875,23426.419921875,23479.150390625,63300000,0,0
2020-02-21,23427.76953125,23588.55078125,23378.330078125,23386.740234375,62100000,0,0
2020-02-25,22949.369140625,22950.23046875,22335.2109375,22605.41015625,105800000,0,0
2020-02-26,22374.140625,22456.55078125,22127.419921875,22426.189453125,99300000,0,0
2020-02-27,22255.830078125,22272.259765625,21844.2890625,21948.23046875,106200000,0,0
2020-02-28,21518.009765625,21528.130859375,20916.400390625,21142.9609375,148500000,0,0
2020-03-02,20849.7890625,21593.109375,20834.2890625,21344.080078125,123700000,0,0
2020-03-03,21651.990234375,21719.779296875,21082.73046875,21082.73046875,105300000,0,0
2020-03-04,20897.19921875,21245.9296875,20862.05078125,21100.060546875,94600000,0,0
2020-03-05,21399.869140625,21399.869140625,21220.759765625,21329.119140625,85700000,0,0
2020-03-06,21009.80078125,21061.19921875,20613.91015625,20749.75,111700000,0,0
2020-03-09,20343.310546875,20347.189453125,19472.259765625,19698.759765625,170300000,0,0
2020-03-10,19474.890625,19970.349609375,18891.76953125,19867.119140625,164700000,0,0
2020-03-11,19758.259765625,19974.830078125,19392.25,19416.060546875,129200000,0,0
2020-03-12,19064.509765625,19142.1796875,18339.26953125,18559.630859375,164600000,0,0
2020-03-13,18183.470703125,18184.4609375,16690.599609375,17431.05078125,233400000,0,0
2020-03-16,17586.080078125,17785.759765625,16914.44921875,17002.0390625,158100000,0,0
2020-03-17,16726.94921875,17557.0390625,16378.9404296875,17011.529296875,198800000,0,0
2020-03-18,17154.080078125,17396.83984375,16698.4609375,16726.55078125,177200000,0,0
2020-03-19,16995.76953125,17160.970703125,16358.1904296875,16552.830078125,198900000,0,0
2020-03-23,16570.5703125,17049.029296875,16480.94921875,16887.779296875,170300000,0,0
2020-03-24,17206.880859375,18100.390625,17197.140625,18092.349609375,147300000,0,0
2020-03-25,18446.80078125,19564.380859375,18446.80078125,19546.630859375,147700000,0,0
2020-03-26,19234.76953125,19240.2890625,18512.810546875,18664.599609375,128100000,0,0
2020-03-27,19021.970703125,19389.4296875,18832.2109375,19389.4296875,148900000,0,0
2020-03-30,18884.0703125,19084.970703125,18578.19921875,19084.970703125,121000000,0,0
2020-03-31,19181.900390625,19336.189453125,18834.16015625,18917.009765625,122200000,0,0
2020-04-01,18686.119140625,18784.25,17871.619140625,18065.41015625,105800000,0,0
2020-04-02,17934.419921875,18132.0390625,17707.66015625,17818.720703125,107300000,0,0
2020-04-03,17951.439453125,18059.150390625,17646.5,17820.189453125,96000000,0,0
2020-04-06,17857.990234375,18672.259765625,17802.619140625,18576.30078125,105700000,0,0
2020-04-07,18878.859375,19162.51953125,18553.140625,18950.1796875,108200000,0,0
2020-04-08,19047.759765625,19454.33984375,18730.80078125,19353.240234375,105900000,0,0
2020-04-09,19376.0,19406.9609375,19158.55078125,19345.76953125,82300000,0,0
2020-04-10,19500.0703125,19500.0703125,19235.9609375,19498.5,87500000,0,0
2020-04-13,19312.0390625,19355.0390625,19014.3203125,19043.400390625,65600000,0,0
2020-04-14,19150.30078125,19705.990234375,19093.119140625,19638.810546875,81900000,0,0
2020-04-15,19589.25,19660.6796875,19465.94921875,19550.08984375,94100000,0,0
2020-04-16,19311.30078125,19362.169921875,19154.41015625,19290.19921875,81400000,0,0
2020-04-17,19575.849609375,19922.0703125,19554.69921875,19897.259765625,87800000,0,0
2020-04-20,19689.849609375,19784.380859375,19611.7890625,19669.119140625,65000000,0,0
2020-04-21,19479.830078125,19529.060546875,19193.220703125,19280.779296875,79400000,0,0
2020-04-22,19109.1796875,19137.94921875,18858.25,19137.94921875,76400000,0,0
2020-04-23,19313.0390625,19429.439453125,19221.5390625,19429.439453125,72600000,0,0
2020-04-24,19331.859375,19352.240234375,19175.380859375,19262.0,84700000,0,0
2020-04-27,19410.83984375,19819.060546875,19410.1796875,19783.220703125,77600000,0,0
2020-04-28,19776.1796875,19841.779296875,19638.48046875,19771.189453125,68600000,0,0
2020-04-30,20105.6796875,20365.890625,20084.830078125,20193.689453125,103400000,0,0
2020-05-01,19991.970703125,20000.25,19551.73046875,19619.349609375,86600000,0,0
2020-05-07,19468.51953125,19720.869140625,19448.9296875,19674.76953125,82900000,0,0
2020-05-08,19972.08984375,20179.08984375,19894.580078125,20179.08984375,82200000,0,0
2020-05-11,20333.73046875,20534.880859375,20285.0390625,20390.66015625,76200000,0,0
2020-05-12,20413.23046875,20457.369140625,20293.970703125,20366.48046875,67700000,0,0
2020-05-13,20140.919921875,20329.890625,20056.4609375,20267.05078125,79500000,0,0
2020-05-14,20140.490234375,20185.0,19902.9296875,19914.779296875,76900000,0,0
2020-05-15,20149.7890625,20198.25,19832.880859375,20037.470703125,75200000,0,0
2020-05-18,20097.619140625,20197.58984375,19999.099609375,20133.73046875,71900000,0,0
2020-05-19,20469.51953125,20659.4609375,20433.44921875,20433.44921875,93000000,0,0
2020-05-20,20454.490234375,20684.4609375,20454.029296875,20595.150390625,71800000,0,0
2020-05-21,20692.58984375,20734.91015625,20503.869140625,20552.310546875,62900000,0,0
2020-05-22,20583.94921875,20615.119140625,20334.990234375,20388.16015625,71100000,0,0
2020-05-25,20653.41015625,20741.650390625,20584.060546875,20741.650390625,55100000,0,0
2020-05-26,20927.9609375,21328.33984375,20918.109375,21271.169921875,87200000,0,0
2020-05-27,21249.310546875,21475.6796875,21142.720703125,21419.23046875,112000000,0,0
2020-05-28,21612.900390625,21926.2890625,21580.5,21916.310546875,134000000,0,0
2020-05-29,21807.630859375,21955.439453125,21710.80078125,21877.890625,153200000,0,0
2020-06-01,21910.890625,22161.390625,21898.990234375,22062.390625,72200000,0,0
2020-06-02,22175.51953125,22401.7890625,22118.400390625,22325.609375,77900000,0,0
2020-06-03,22649.009765625,22818.869140625,22462.6796875,22613.759765625,94100000,0,0
2020-06-04,22885.140625,22907.919921875,22501.810546875,22695.740234375,92000000,0,0
2020-06-05,22613.080078125,22865.880859375,22563.560546875,22863.73046875,85600000,0,0
2020-06-08,23121.98046875,23178.099609375,23028.619140625,23178.099609375,108500000,0,0
2020-06-09,23135.7890625,23185.849609375,22933.140625,23091.029296875,91500000,0,0
2020-06-10,22939.0,23175.8203125,22900.30078125,23124.94921875,75600000,0,0
2020-06-11,22848.01953125,22939.390625,22466.5390625,22472.91015625,105900000,0,0
2020-06-12,22082.119140625,22350.30078125,21786.9296875,22305.48046875,120500000,0,0
2020-06-15,22135.26953125,22251.830078125,21529.830078125,21530.94921875,78500000,0,0
2020-06-16,21912.2890625,22624.140625,21899.48046875,22582.2109375,100100000,0,0
2020-06-17,22517.140625,22536.380859375,22318.0703125,22455.759765625,72500000,0,0
2020-06-18,22363.880859375,22432.25,22125.349609375,22355.4609375,65200000,0,0
2020-06-19,22515.75,22523.66015625,22352.16015625,22478.7890625,97000000,0,0
2020-06-22,22353.689453125,22575.740234375,22311.939453125,22437.26953125,54600000,0,0
2020-06-23,22636.060546875,22693.890625,22257.140625,22549.05078125,0,0,0
2020-06-24,22541.009765625,22663.2890625,22479.859375,22534.3203125,67000000,0,0
2020-06-25,22287.869140625,22423.41015625,22165.140625,22259.7890625,80800000,0,0
2020-06-26,22424.369140625,22589.140625,22408.26953125,22512.080078125,66600000,0,0
2020-06-29,22255.05078125,22281.380859375,21969.58984375,21995.0390625,73700000,0,0
2020-06-30,22335.099609375,22448.30078125,22273.380859375,22288.140625,74200000,0,0
2020-07-01,22338.30078125,22360.310546875,22039.560546875,22121.73046875,67400000,0,0
2020-07-02,22182.6796875,22267.509765625,22072.109375,22145.9609375,73600000,0,0
2020-07-03,22266.91015625,22312.439453125,22154.970703125,22306.48046875,51700000,0,0
2020-07-06,22341.26953125,22734.109375,22325.75,22714.439453125,58000000,0,0
2020-07-07,22649.900390625,22742.279296875,22540.439453125,22614.689453125,62700000,0,0
2020-07-08,22481.609375,22667.94921875,22438.650390625,22438.650390625,64900000,0,0
2020-07-09,22442.30078125,22679.080078125,22434.380859375,22529.2890625,65200000,0,0
2020-07-10,22534.970703125,22563.6796875,22285.0703125,22290.810546875,78800000,0,0
2020-07-13,22591.810546875,22784.740234375,22561.470703125,22784.740234375,71200000,0,0
2020-07-14,22631.869140625,22677.01953125,22538.779296875,22587.009765625,61000000,0,0
2020-07-15,22817.91015625,22965.560546875,22800.109375,22945.5,72600000,0,0
2020-07-16,22907.9609375,22925.900390625,22739.419921875,22770.359375,89400000,0,0
2020-07-17,22807.5703125,22857.8203125,22643.51953125,22696.419921875,55900000,0,0
2020-07-20,22772.0703125,22788.529296875,22580.189453125,22717.48046875,50000000,0,0
2020-07-21,22789.380859375,22925.580078125,22780.220703125,22884.220703125,68600000,0,0
2020-07-22,22791.75,22855.310546875,22732.919921875,22751.609375,65400000,0,0
2020-07-27,22495.94921875,22741.130859375,22429.5703125,22715.849609375,71800000,0,0
2020-07-28,22735.01953125,22842.189453125,22646.220703125,22657.380859375,67800000,0,0
2020-07-29,22543.890625,22584.869140625,22366.33984375,22397.109375,74300000,0,0
2020-07-30,22489.240234375,22506.599609375,22334.7109375,22339.23046875,77800000,0,0
2020-07-31,22267.58984375,22295.05078125,21710.0,21710.0,106600000,0,0
2020-08-03,21947.580078125,22214.58984375,21919.830078125,22195.380859375,84000000,0,0
2020-08-04,22379.740234375,22603.8203125,22379.740234375,22573.66015625,89100000,0,0
2020-08-05,22479.720703125,22554.19921875,22356.25,22514.849609375,74000000,0,0
2020-08-06,22471.7109375,22587.75,22362.890625,22418.150390625,62600000,0,0
2020-08-07,22433.779296875,22436.16015625,22204.609375,22329.939453125,66700000,0,0
2020-08-11,22505.509765625,22760.869140625,22497.0703125,22750.240234375,99300000,0,0
2020-08-12,22747.439453125,22874.369140625,22670.740234375,22843.9609375,90800000,0,0
2020-08-13,23123.359375,23316.689453125,23111.5,23249.609375,84800000,0,0
2020-08-14,23323.919921875,23338.7890625,23222.849609375,23289.359375,59800000,0,0
2020-08-17,23189.48046875,23248.75,23068.529296875,23096.75,43600000,0,0
2020-08-18,23097.80078125,23128.1796875,22948.890625,23051.080078125,55600000,0,0
2020-08-19,22997.9296875,23149.849609375,22953.599609375,23110.609375,50100000,0,0
2020-08-20,23003.580078125,23078.359375,22851.830078125,22880.619140625,50200000,0,0
2020-08-21,23022.759765625,23135.4296875,22920.30078125,22920.30078125,51200000,0,0
2020-08-24,22913.19921875,23012.7109375,22862.5390625,22985.509765625,40600000,0,0
2020-08-25,23242.740234375,23431.0390625,23225.390625,23296.76953125,75300000,0,0
2020-08-26,23257.05078125,23348.80078125,23203.0,23290.859375,47800000,0,0
2020-08-27,23311.0390625,23323.0703125,23177.849609375,23208.859375,52700000,0,0
2020-08-28,23232.30078125,23376.130859375,22594.7890625,22882.650390625,98100000,0,0
2020-08-31,23147.140625,23342.3203125,23102.609375,23139.759765625,81000000,0,0
2020-09-01,23089.630859375,23206.66015625,23047.76953125,23138.0703125,59600000,0,0
2020-09-02,23261.08984375,23287.400390625,23170.8203125,23247.150390625,52600000,0,0
2020-09-03,23524.490234375,23580.509765625,23426.109375,23465.529296875,57500000,0,0
2020-09-04,23130.3203125,23257.689453125,23098.76953125,23205.4296875,59300000,0,0
2020-09-07,23145.470703125,23218.220703125,23086.890625,23089.94921875,57300000,0,0
2020-09-08,23188.7890625,23277.66015625,23129.66015625,23274.130859375,62100000,0,0
2020-09-09,22966.890625,23059.01953125,22878.7109375,23032.5390625,84400000,0,0
2020-09-10,23193.470703125,23250.310546875,23134.01953125,23235.470703125,67600000,0,0
2020-09-11,23114.630859375,23412.9296875,23114.630859375,23406.490234375,76900000,0,0
2020-09-14,23431.16015625,23582.2109375,23429.419921875,23559.30078125,65400000,0,0
2020-09-15,23438.830078125,23477.859375,23351.349609375,23454.890625,61800000,0,0
2020-09-16,23425.23046875,23506.44921875,23397.4296875,23475.529296875,63000000,0,0
2020-09-17,23416.619140625,23446.390625,23272.23046875,23319.369140625,61100000,0,0
2020-09-18,23321.189453125,23398.4609375,23290.189453125,23360.30078125,82600000,0,0
2020-09-23,23245.890625,23370.130859375,23154.44921875,23346.490234375,77000000,0,0
2020-09-24,23215.0,23234.720703125,23039.48046875,23087.8203125,70500000,0,0
2020-09-25,23217.330078125,23272.669921875,23154.66015625,23204.619140625,72200000,0,0
2020-09-28,23391.9609375,23516.0390625,23303.029296875,23511.619140625,82000000,0,0
2020-09-29,23410.5,23622.740234375,23347.640625,23539.099609375,61300000,0,0
2020-09-30,23478.849609375,23522.380859375,23170.890625,23185.119140625,88200000,0,0
2020-10-02,23294.80078125,23365.580078125,22951.41015625,23029.900390625,86300000,0,0
2020-10-05,23254.279296875,23377.4296875,23252.689453125,23312.140625,59500000,0,0
2020-10-06,23420.0703125,23441.16015625,23331.400390625,23433.73046875,57700000,0,0
2020-10-07,23272.44921875,23432.73046875,23272.44921875,23422.8203125,52100000,0,0
2020-10-08,23506.33984375,23701.76953125,23477.73046875,23647.0703125,56300000,0,0
2020-10-09,23713.859375,23725.580078125,23552.73046875,23619.689453125,56100000,0,0
2020-10-12,23588.740234375,23597.91015625,23501.259765625,23558.689453125,44900000,0,0
2020-10-13,23667.900390625,23667.900390625,23490.94921875,23601.779296875,47200000,0,0
2020-10-14,23545.66015625,23656.69921875,23518.810546875,23626.73046875,54000000,0,0
2020-10-15,23548.44921875,23581.16015625,23458.4296875,23507.23046875,48300000,0,0
2020-10-16,23478.400390625,23538.740234375,23382.669921875,23410.630859375,48100000,0,0
2020-10-19,23543.689453125,23707.16015625,23543.689453125,23671.130859375,46300000,0,0
2020-10-20,23587.869140625,23674.869140625,23518.2890625,23567.0390625,48700000,0,0
2020-10-21,23615.51953125,23702.30078125,23611.330078125,23639.4609375,53300000,0,0
2020-10-22,23525.58984375,23555.779296875,23436.169921875,23474.26953125,44900000,0,0
2020-10-23,23558.7109375,23587.900390625,23469.130859375,23516.58984375,49200000,0,0
2020-10-26,23520.779296875,23572.599609375,23475.51953125,23494.33984375,41700000,0,0
2020-10-27,23376.9609375,23485.80078125,23232.310546875,23485.80078125,52700000,0,0
2020-10-28,23372.609375,23451.029296875,23334.23046875,23418.509765625,67100000,0,0
2020-10-29,23170.759765625,23374.099609375,23170.759765625,23331.939453125,57500000,0,0
2020-10-30,23320.7109375,23320.7109375,22948.470703125,22977.130859375,76700000,0,0
2020-11-02,23110.740234375,23370.91015625,23096.7890625,23295.48046875,69700000,0,0
2020-11-04,23619.580078125,23801.880859375,23505.779296875,23695.23046875,81600000,0,0
2020-11-05,23776.19921875,24112.419921875,23756.779296875,24105.279296875,78600000,0,0
2020-11-06,24076.220703125,24389.0,24039.16015625,24325.23046875,73200000,0,0
2020-11-09,24568.83984375,24962.80078125,24541.279296875,24839.83984375,67000000,0,0
2020-11-10,25087.30078125,25279.939453125,24833.1796875,24905.58984375,128200000,0,0
2020-11-11,25145.66015625,25401.30078125,25145.66015625,25349.599609375,102500000,0,0
2020-11-12,25439.349609375,25587.9609375,25316.599609375,25520.880859375,80500000,0,0
2020-11-13,25405.640625,25456.1796875,25215.310546875,25385.869140625,77600000,0,0
2020-11-16,25652.689453125,25928.1796875,25640.2890625,25906.9296875,84900000,0,0
2020-11-17,26043.44921875,26057.30078125,25851.5390625,26014.619140625,84800000,0,0
2020-11-18,25860.55078125,25882.140625,25656.69921875,25728.140625,69200000,0,0
2020-11-19,25628.73046875,25650.859375,25474.939453125,25634.33984375,82000000,0,0
2020-11-20,25486.830078125,25555.369140625,25425.58984375,25527.369140625,63400000,0,0
2020-11-24,25901.44921875,26261.779296875,25901.44921875,26165.58984375,81700000,0,0
2020-11-25,26468.51953125,26706.419921875,26258.349609375,26296.859375,92500000,0,0
2020-11-26,26255.470703125,26560.029296875,26255.470703125,26537.310546875,63500000,0,0
2020-11-27,26530.279296875,26672.400390625,26419.05078125,26644.7109375,86200000,0,0
2020-11-30,26830.099609375,26834.19921875,26405.830078125,26433.619140625,147700000,0,0
2020-12-01,26624.19921875,26852.16015625,26618.390625,26787.5390625,73200000,0,0
2020-12-02,26884.990234375,26889.900390625,26695.279296875,26800.98046875,80200000,0,0
2020-12-03,26740.30078125,26868.08984375,26719.23046875,26809.369140625,69500000,0,0
2020-12-04,26697.259765625,26799.830078125,26646.080078125,26751.240234375,61600000,0,0
2020-12-07,26894.25,26894.25,26500.3203125,26547.439453125,61600000,0,0
2020-12-08,26380.3203125,26523.30078125,26327.080078125,26467.080078125,55100000,0,0
2020-12-09,26526.33984375,26826.779296875,26520.599609375,26817.939453125,61800000,0,0
2020-12-10,26688.5,26852.76953125,26639.98046875,26756.240234375,69200000,0,0
2020-12-11,26732.849609375,26819.41015625,26553.009765625,26652.51953125,74900000,0,0
2020-12-14,26659.529296875,26870.470703125,26648.689453125,26732.439453125,60000000,0,0
2020-12-15,26683.109375,26736.83984375,26605.5390625,26687.83984375,59300000,0,0
2020-12-16,26835.58984375,26874.98046875,26717.029296875,26757.400390625,61300000,0,0
2020-12-17,26744.5,26843.05078125,26676.279296875,26806.669921875,61500000,0,0
2020-12-18,26775.529296875,26824.2890625,26707.30078125,26763.390625,73800000,0,0
2020-12-21,26834.099609375,26905.669921875,26533.630859375,26714.419921875,60700000,0,0
2020-12-22,26559.330078125,26639.990234375,26361.66015625,26436.390625,58600000,0,0
2020-12-23,26580.4296875,26585.2109375,26414.740234375,26524.7890625,56000000,0,0
2020-12-24,26635.109375,26764.529296875,26605.259765625,26668.349609375,47900000,0,0
2020-12-25,26708.099609375,26716.609375,26638.279296875,26656.609375,33400000,0,0
2020-12-28,26691.2890625,26854.029296875,26664.599609375,26854.029296875,50700000,0,0
2020-12-29,26936.380859375,27602.51953125,26921.140625,27568.150390625,59400000,0,0
2020-12-30,27559.099609375,27572.5703125,27338.560546875,27444.169921875,50600000,0,0
2021-01-04,27575.5703125,27602.109375,27042.3203125,27258.380859375,51500000,0,0
2021-01-05,27151.380859375,27279.779296875,27073.4609375,27158.630859375,55000000,0,0
2021-01-06,27102.849609375,27196.400390625,27002.1796875,27055.939453125,72700000,0,0
2021-01-07,27340.4609375,27624.73046875,27340.4609375,27490.130859375,98900000,0,0
2021-01-08,27720.140625,28139.029296875,27667.75,28139.029296875,84900000,0,0
2021-01-12,28004.369140625,28287.369140625,27899.44921875,28164.33984375,78800000,0,0
2021-01-13,28140.099609375,28503.4296875,28133.58984375,28456.58984375,70900000,0,0
2021-01-14,28442.73046875,28979.529296875,28411.580078125,28698.259765625,81900000,0,0
2021-01-15,28777.470703125,28820.5,28477.029296875,28519.1796875,74100000,0,0
2021-01-18,28238.6796875,28349.970703125,28111.5390625,28242.2109375,51900000,0,0
2021-01-19,28405.490234375,28720.91015625,28373.33984375,28633.4609375,58200000,0,0
2021-01-20,28798.740234375,28801.189453125,28402.109375,28523.259765625,69800000,0,0
2021-01-21,28710.41015625,28846.150390625,28677.609375,28756.859375,67700000,0,0
2021-01-22,28580.19921875,28698.1796875,28527.16015625,28631.44921875,66900000,0,0
2021-01-25,28698.890625,28822.2890625,28566.849609375,28822.2890625,57300000,0,0
2021-01-26,28696.30078125,28740.7109375,28527.810546875,28546.1796875,63500000,0,0
2021-01-27,28665.33984375,28754.990234375,28542.0,28635.2109375,69000000,0,0
2021-01-28,28169.26953125,28360.48046875,27975.849609375,28197.419921875,123900000,0,0
2021-01-29,28320.720703125,28320.720703125,27629.80078125,27663.390625,91700000,0,0
2021-02-01,27649.0703125,28107.099609375,27649.0703125,28091.05078125,65700000,0,0
2021-02-02,28207.48046875,28379.310546875,28089.119140625,28362.169921875,67500000,0,0
2021-02-03,28482.7109375,28669.94921875,28402.30078125,28646.5,84000000,0,0
2021-02-04,28557.4609375,28600.220703125,28325.890625,28341.94921875,81100000,0,0
2021-02-05,28631.4609375,28785.7109375,28548.26953125,28779.189453125,93200000,0,0
2021-02-08,28831.580078125,29400.560546875,28817.599609375,29388.5,93600000,0,0
2021-02-09,29435.609375,29585.75,29350.48046875,29505.9296875,86900000,0,0
2021-02-10,29412.55078125,29562.9296875,29368.1796875,29562.9296875,81100000,0,0
2021-02-12,29635.880859375,29650.509765625,29417.3203125,29520.0703125,79800000,0,0
2021-02-15,29662.41015625,30092.33984375,29662.41015625,30084.150390625,70300000,0,0
2021-02-16,30229.4609375,30714.51953125,30191.650390625,30467.75,81300000,0,0
2021-02-17,30366.8203125,30398.19921875,30191.009765625,30292.189453125,74800000,0,0
2021-02-18,30311.98046875,30560.490234375,30140.009765625,30236.08984375,77900000,0,0
2021-02-19,29970.58984375,30169.58984375,29847.330078125,30017.919921875,63700000,0,0
2021-02-22,30281.779296875,30458.130859375,30089.1796875,30156.029296875,62800000,0,0
2021-02-24,30020.109375,30089.58984375,29671.69921875,29671.69921875,79300000,0,0
2021-02-25,30077.26953125,30213.279296875,30044.4296875,30168.26953125,70100000,0,0
2021-02-26,29753.73046875,29760.310546875,28966.009765625,28966.009765625,92900000,0,0
2021-03-01,29419.44921875,29686.390625,29396.0390625,29663.5,62700000,0,0
2021-03-02,29939.75,29996.390625,29314.8203125,29408.169921875,70100000,0,0
2021-03-03,29482.119140625,29604.369140625,29336.599609375,29559.099609375,68800000,0,0
2021-03-04,29198.419921875,29277.189453125,28711.0390625,28930.109375,75200000,0,0
2021-03-05,28725.48046875,28867.830078125,28308.5703125,28864.3203125,85800000,0,0
2021-03-08,29208.189453125,29255.900390625,28644.259765625,28743.25,92400000,0,0
2021-03-09,28748.869140625,29053.560546875,28609.2109375,29027.939453125,96700000,0,0
2021-03-10,29118.279296875,29233.470703125,28960.08984375,29036.560546875,83000000,0,0
2021-03-11,29033.919921875,29255.419921875,28995.330078125,29211.640625,78500000,0,0
2021-03-12,29287.740234375,29744.3203125,29210.400390625,29717.830078125,96600000,0,0
2021-03-15,29804.5,29884.73046875,29670.310546875,29766.970703125,94100000,0,0
2021-03-16,29770.390625,30026.400390625,29755.470703125,29921.08984375,83800000,0,0
2021-03-17,29836.830078125,29984.970703125,29825.16015625,29914.330078125,74600000,0,0
2021-03-18,30148.48046875,30485.0,30041.5,30216.75,95400000,0,0
2021-03-19,29904.5703125,30049.76953125,29621.220703125,29792.05078125,128500000,0,0
2021-03-22,29444.099609375,29472.98046875,29107.630859375,29174.150390625,78800000,0,0
2021-03-23,29381.490234375,29496.830078125,28995.919921875,28995.919921875,79200000,0,0
2021-03-24,28765.55078125,28867.669921875,28379.060546875,28405.51953125,96000000,0,0
2021-03-25,28457.330078125,28821.830078125,28414.919921875,28729.880859375,72800000,0,0
2021-03-26,29068.51953125,29240.740234375,28953.220703125,29176.69921875,73700000,0,0
2021-03-29,29478.119140625,29578.369140625,29200.880859375,29384.51953125,107900000,0,0
2021-03-30,29365.0390625,29478.19921875,29283.890625,29432.69921875,79900000,0,0
2021-03-31,29278.330078125,29348.990234375,29165.51953125,29178.80078125,82000000,0,0
2021-04-01,29441.91015625,29585.4609375,29318.8203125,29388.869140625,75600000,0,0
2021-04-02,29704.66015625,29869.669921875,29694.08984375,29854.0,57200000,0,0
2021-04-05,30084.609375,30195.0,30024.25,30089.25,55400000,0,0
2021-04-06,30208.890625,30208.890625,29665.859375,29696.630859375,65500000,0,0
2021-04-07,29743.48046875,29867.939453125,29523.55078125,29730.7890625,61500000,0,0
2021-04-08,29675.880859375,29744.7890625,29516.419921875,29708.98046875,62600000,0,0
2021-04-09,29865.529296875,30064.349609375,29768.060546875,29768.060546875,64900000,0,0
2021-04-12,29874.4296875,29876.0390625,29538.73046875,29538.73046875,50200000,0,0
2021-04-13,29605.689453125,29897.109375,29573.7890625,29751.609375,54900000,0,0
2021-04-14,29718.060546875,29722.400390625,29567.1796875,29620.990234375,57200000,0,0
2021-04-15,29573.900390625,29787.66015625,29558.55078125,29642.689453125,50600000,0,0
2021-04-16,29789.080078125,29789.080078125,29621.830078125,29683.369140625,49100000,0,0
2021-04-19,29688.3203125,29808.009765625,29530.83984375,29685.369140625,44700000,0,0
2021-04-20,29355.869140625,29361.279296875,29014.359375,29100.380859375,59900000,0,0
2021-04-21,28660.359375,28778.9296875,28419.83984375,28508.55078125,71000000,0,0
2021-04-22,28880.779296875,29192.390625,28800.859375,29188.169921875,55100000,0,0
2021-04-23,28939.119140625,29035.33984375,28770.619140625,29020.630859375,47500000,0,0
2021-04-26,29095.490234375,29241.279296875,28896.369140625,29126.23046875,49200000,0,0
2021-04-27,29174.529296875,29187.109375,28990.189453125,28991.890625,59400000,0,0
2021-04-28,28935.509765625,29139.69921875,28875.91015625,29053.970703125,61400000,0,0
2021-04-30,28996.66015625,29046.490234375,28760.26953125,28812.630859375,78400000,0,0
2021-05-06,29024.009765625,29430.220703125,28966.470703125,29331.369140625,94300000,0,0
2021-05-07,29330.44921875,29449.859375,29237.359375,29357.8203125,67500000,0,0
2021-05-10,29376.890625,29685.41015625,29346.140625,29518.33984375,66300000,0,0
2021-05-11,29238.560546875,29289.119140625,28535.359375,28608.58984375,73200000,0,0
2021-05-12,28712.099609375,28831.029296875,27888.58984375,28147.509765625,90000000,0,0
2021-05-13,27929.009765625,27961.9609375,27385.029296875,27448.009765625,80500000,0,0
2021-05-14,27723.69921875,28139.9609375,27723.69921875,28084.470703125,73500000,0,0
2021-05-17,28310.4609375,28312.779296875,27632.529296875,27824.830078125,63900000,0,0
2021-05-18,27931.5703125,28481.169921875,27931.5703125,28406.83984375,74700000,0,0
